date,state,district,crop_type,crop_species,production
2017-01-01,Pahang,Jerantut,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Pahang,Jerantut,fruit,banana,1114.866
2017-01-01,Pahang,Jerantut,fruit,cempedak,15.0
2017-01-01,Pahang,Jerantut,fruit,ciku,4.0
2017-01-01,Pahang,Jerantut,fruit,dokong,2.53
2017-01-01,Pahang,Jerantut,fruit,dragon_fruit,0.0
2017-01-01,Pahang,Jerantut,fruit,duku,0.0
2017-01-01,Pahang,Jerantut,fruit,durian,98.011
2017-01-01,Pahang,Jerantut,fruit,guava,30.0
2017-01-01,Pahang,Jerantut,fruit,jackfruit,41.2
2017-01-01,Pahang,Jerantut,fruit,langsat,0.0
2017-01-01,Pahang,Jerantut,fruit,mango,0.0
2017-01-01,Pahang,Jerantut,fruit,mangosteen,0.0
2017-01-01,Pahang,Jerantut,fruit,papaya,29.0
2017-01-01,Pahang,Jerantut,fruit,pineapple,0.0
2017-01-01,Pahang,Jerantut,fruit,pomelo,0.0
2017-01-01,Pahang,Jerantut,fruit,pulasan,0.0
2017-01-01,Pahang,Jerantut,fruit,rambutan,12.53
2017-01-01,Pahang,Jerantut,fruit,salak,17.607
2017-01-01,Pahang,Jerantut,fruit,starfruit,0.0
2017-01-01,Pahang,Jerantut,fruit,sweet_orange,4.5
2017-01-01,Pahang,Jerantut,fruit,watermelon,0.0
2017-01-01,Pahang,Jerantut,herbs,basil,0.0
2017-01-01,Pahang,Jerantut,herbs,belalai_gajah,0.0
2017-01-01,Pahang,Jerantut,herbs,betel_vine,0.0
2017-01-01,Pahang,Jerantut,herbs,candle_tree,0.0
2017-01-01,Pahang,Jerantut,herbs,cekur,0.0
2017-01-01,Pahang,Jerantut,herbs,fragrant_lemon_grass,0.0
2017-01-01,Pahang,Jerantut,herbs,great_morinda,0.0
2017-01-01,Pahang,Jerantut,herbs,jering,0.6
2017-01-01,Pahang,Jerantut,herbs,kaduk,0.0
2017-01-01,Pahang,Jerantut,herbs,melada_pahit,0.0
2017-01-01,Pahang,Jerantut,herbs,mint,0.0
2017-01-01,Pahang,Jerantut,herbs,misai_kucing,0.0
2017-01-01,Pahang,Jerantut,herbs,pandan,0.0
2017-01-01,Pahang,Jerantut,herbs,pegaga,1.0
2017-01-01,Pahang,Jerantut,herbs,petai,10.75
2017-01-01,Pahang,Jerantut,herbs,red_ginger,0.3
2017-01-01,Pahang,Jerantut,herbs,swamp_willow_weed,1.0
2017-01-01,Pahang,Jerantut,herbs,ulam_raja,0.0
2017-01-01,Pahang,Jerantut,industrial_crops,areca_nut,1.0
2017-01-01,Pahang,Jerantut,industrial_crops,coconut,615.3
2017-01-01,Pahang,Jerantut,industrial_crops,coffee,0.0
2017-01-01,Pahang,Jerantut,industrial_crops,honey_bee,0.0
2017-01-01,Pahang,Jerantut,industrial_crops,kelulut_bee,0.3
2017-01-01,Pahang,Jerantut,industrial_crops,mushroom,33.89
2017-01-01,Pahang,Jerantut,industrial_crops,roselle,0.0
2017-01-01,Pahang,Jerantut,industrial_crops,tea,0.0
2017-01-01,Pahang,Jerantut,spices,asam_gelugor,0.2
2017-01-01,Pahang,Jerantut,spices,calamondin_lime,0.0
2017-01-01,Pahang,Jerantut,spices,curry_tree,0.0
2017-01-01,Pahang,Jerantut,spices,ginger,0.0
2017-01-01,Pahang,Jerantut,spices,greater_galangal,11.1
2017-01-01,Pahang,Jerantut,spices,kaffir_lime,10.5
2017-01-01,Pahang,Jerantut,spices,lemon_grass,16.8
2017-01-01,Pahang,Jerantut,spices,lime,323.2
2017-01-01,Pahang,Jerantut,spices,pink_cone_ginger,41.75336
2017-01-01,Pahang,Jerantut,spices,turmeric,4.5
2017-01-01,Pahang,Jerantut,spices,water_celery,0.087
2017-01-01,Pahang,Jerantut,vegetable,angled_loofah,80.4
2017-01-01,Pahang,Jerantut,vegetable,birds_eye_chili,1.76
2017-01-01,Pahang,Jerantut,vegetable,bitter_gourd,110.05
2017-01-01,Pahang,Jerantut,vegetable,bottle_gourd,4.0
2017-01-01,Pahang,Jerantut,vegetable,brinjal,3.1
2017-01-01,Pahang,Jerantut,vegetable,cabbage,0.0
2017-01-01,Pahang,Jerantut,vegetable,carrot,0.0
2017-01-01,Pahang,Jerantut,vegetable,celery,0.0
2017-01-01,Pahang,Jerantut,vegetable,chinese_cabbage,0.0
2017-01-01,Pahang,Jerantut,vegetable,chinese_chives,0.1
2017-01-01,Pahang,Jerantut,vegetable,chinese_kale,0.245
2017-01-01,Pahang,Jerantut,vegetable,chinese_spinach,1.32
2017-01-01,Pahang,Jerantut,vegetable,cucumber,481.27
2017-01-01,Pahang,Jerantut,vegetable,dwarf_bitter_gourd,0.0
2017-01-01,Pahang,Jerantut,vegetable,fourangled_bean,0.0
2017-01-01,Pahang,Jerantut,vegetable,french_bean,0.0
2017-01-01,Pahang,Jerantut,vegetable,ladys_finger,14.9
2017-01-01,Pahang,Jerantut,vegetable,lettuce,0.0
2017-01-01,Pahang,Jerantut,vegetable,long_bean,157.38
2017-01-01,Pahang,Jerantut,vegetable,mustard,0.14
2017-01-01,Pahang,Jerantut,vegetable,pumpkin,12.2
2017-01-01,Pahang,Jerantut,vegetable,radish,0.0
2017-01-01,Pahang,Jerantut,vegetable,red_chilli,20.17
2017-01-01,Pahang,Jerantut,vegetable,snake_gourd,0.0
2017-01-01,Pahang,Jerantut,vegetable,spring_onion,0.0
2017-01-01,Pahang,Jerantut,vegetable,sweet_shoot,0.0
2017-01-01,Pahang,Jerantut,vegetable,tomato,0.0
2017-01-01,Pahang,Jerantut,vegetable,water_spinach,1.96
2017-01-01,Pahang,Jerantut,vegetable,wax_gourd,0.0
2017-01-01,Pahang,Kuantan,cash_crops,cassava,594.8
2017-01-01,Pahang,Kuantan,cash_crops,groundnuts,0.0
2017-01-01,Pahang,Kuantan,cash_crops,sweet_corn,527.5
2017-01-01,Pahang,Kuantan,cash_crops,sweet_potato,82.9
2017-01-01,Pahang,Kuantan,cash_crops,yam,13.7
2017-01-01,Pahang,Kuantan,cash_crops,yambean,88.4
2017-01-01,Pahang,Kuantan,cash_crops,yellow_sugar_cane,919.9
2017-01-01,Pahang,Kuantan,fruit,banana,1862.14381
2017-01-01,Pahang,Kuantan,fruit,cempedak,1.50564
2017-01-01,Pahang,Kuantan,fruit,ciku,108.692
2017-01-01,Pahang,Kuantan,fruit,dokong,0.0
2017-01-01,Pahang,Kuantan,fruit,dragon_fruit,0.0
2017-01-01,Pahang,Kuantan,fruit,duku,0.0
2017-01-01,Pahang,Kuantan,fruit,durian,41.9872
2017-01-01,Pahang,Kuantan,fruit,guava,198.441
2017-01-01,Pahang,Kuantan,fruit,jackfruit,301.77226
2017-01-01,Pahang,Kuantan,fruit,langsat,0.0
2017-01-01,Pahang,Kuantan,fruit,mango,136.98725
2017-01-01,Pahang,Kuantan,fruit,mangosteen,9.663
2017-01-01,Pahang,Kuantan,fruit,papaya,413.8923
2017-01-01,Pahang,Kuantan,fruit,pineapple,21.186
2017-01-01,Pahang,Kuantan,fruit,pomelo,9.784
2017-01-01,Pahang,Kuantan,fruit,pulasan,0.0
2017-01-01,Pahang,Kuantan,fruit,rambutan,23.701
2017-01-01,Pahang,Kuantan,fruit,salak,29.948
2017-01-01,Pahang,Kuantan,fruit,starfruit,97.941
2017-01-01,Pahang,Kuantan,fruit,sweet_orange,45.517
2017-01-01,Pahang,Kuantan,fruit,watermelon,605.907
2017-01-01,Pahang,Kuantan,herbs,basil,3.9
2017-01-01,Pahang,Kuantan,herbs,belalai_gajah,0.0
2017-01-01,Pahang,Kuantan,herbs,betel_vine,0.0
2017-01-01,Pahang,Kuantan,herbs,candle_tree,0.0
2017-01-01,Pahang,Kuantan,herbs,cekur,0.0
2017-01-01,Pahang,Kuantan,herbs,fragrant_lemon_grass,0.0
2017-01-01,Pahang,Kuantan,herbs,great_morinda,0.4
2017-01-01,Pahang,Kuantan,herbs,jering,6.4
2017-01-01,Pahang,Kuantan,herbs,kaduk,0.0
2017-01-01,Pahang,Kuantan,herbs,melada_pahit,0.0
2017-01-01,Pahang,Kuantan,herbs,mint,0.0
2017-01-01,Pahang,Kuantan,herbs,misai_kucing,0.0
2017-01-01,Pahang,Kuantan,herbs,pandan,4.1
2017-01-01,Pahang,Kuantan,herbs,pegaga,0.0
2017-01-01,Pahang,Kuantan,herbs,petai,5.871
2017-01-01,Pahang,Kuantan,herbs,red_ginger,0.0
2017-01-01,Pahang,Kuantan,herbs,swamp_willow_weed,0.0
2017-01-01,Pahang,Kuantan,herbs,ulam_raja,0.0
2017-01-01,Pahang,Kuantan,industrial_crops,areca_nut,0.0
2017-01-01,Pahang,Kuantan,industrial_crops,coconut,4905.372
2017-01-01,Pahang,Kuantan,industrial_crops,coffee,0.0
2017-01-01,Pahang,Kuantan,industrial_crops,honey_bee,0.0
2017-01-01,Pahang,Kuantan,industrial_crops,kelulut_bee,3.3
2017-01-01,Pahang,Kuantan,industrial_crops,mushroom,19.616
2017-01-01,Pahang,Kuantan,industrial_crops,roselle,0.0
2017-01-01,Pahang,Kuantan,industrial_crops,tea,0.0
2017-01-01,Pahang,Kuantan,spices,asam_gelugor,0.375
2017-01-01,Pahang,Kuantan,spices,calamondin_lime,70.67192
2017-01-01,Pahang,Kuantan,spices,curry_tree,0.0
2017-01-01,Pahang,Kuantan,spices,ginger,0.0
2017-01-01,Pahang,Kuantan,spices,greater_galangal,58.14782
2017-01-01,Pahang,Kuantan,spices,kaffir_lime,9.70762
2017-01-01,Pahang,Kuantan,spices,lemon_grass,507.06664
2017-01-01,Pahang,Kuantan,spices,lime,187.30043
2017-01-01,Pahang,Kuantan,spices,pink_cone_ginger,35.90336
2017-01-01,Pahang,Kuantan,spices,turmeric,28.63998
2017-01-01,Pahang,Kuantan,spices,water_celery,0.0728
2017-01-01,Pahang,Kuantan,vegetable,angled_loofah,866.2
2017-01-01,Pahang,Kuantan,vegetable,birds_eye_chili,169.459
2017-01-01,Pahang,Kuantan,vegetable,bitter_gourd,695.995
2017-01-01,Pahang,Kuantan,vegetable,bottle_gourd,679.4805
2017-01-01,Pahang,Kuantan,vegetable,brinjal,1690.414
2017-01-01,Pahang,Kuantan,vegetable,cabbage,0.0
2017-01-01,Pahang,Kuantan,vegetable,carrot,0.0
2017-01-01,Pahang,Kuantan,vegetable,celery,0.0
2017-01-01,Pahang,Kuantan,vegetable,chinese_cabbage,0.0
2017-01-01,Pahang,Kuantan,vegetable,chinese_chives,0.0
2017-01-01,Pahang,Kuantan,vegetable,chinese_kale,48.2
2017-01-01,Pahang,Kuantan,vegetable,chinese_spinach,425.2
2017-01-01,Pahang,Kuantan,vegetable,cucumber,4315.4715
2017-01-01,Pahang,Kuantan,vegetable,dwarf_bitter_gourd,61.6
2017-01-01,Pahang,Kuantan,vegetable,fourangled_bean,41.069
2017-01-01,Pahang,Kuantan,vegetable,french_bean,77.0
2017-01-01,Pahang,Kuantan,vegetable,ladys_finger,920.8
2017-01-01,Pahang,Kuantan,vegetable,lettuce,0.0
2017-01-01,Pahang,Kuantan,vegetable,long_bean,1469.216
2017-01-01,Pahang,Kuantan,vegetable,mustard,249.081
2017-01-01,Pahang,Kuantan,vegetable,pumpkin,204.708
2017-01-01,Pahang,Kuantan,vegetable,radish,0.0
2017-01-01,Pahang,Kuantan,vegetable,red_chilli,1411.7955
2017-01-01,Pahang,Kuantan,vegetable,snake_gourd,43.1
2017-01-01,Pahang,Kuantan,vegetable,spring_onion,0.0
2017-01-01,Pahang,Kuantan,vegetable,sweet_shoot,64.674
2017-01-01,Pahang,Kuantan,vegetable,tomato,0.0
2017-01-01,Pahang,Kuantan,vegetable,water_spinach,243.3
2017-01-01,Pahang,Kuantan,vegetable,wax_gourd,0.0
2017-01-01,Pahang,Lipis,cash_crops,cassava,27.8
2017-01-01,Pahang,Lipis,cash_crops,groundnuts,0.0
2017-01-01,Pahang,Lipis,cash_crops,sweet_corn,116.9
2017-01-01,Pahang,Lipis,cash_crops,sweet_potato,10.5
2017-01-01,Pahang,Lipis,cash_crops,yam,9.2
2017-01-01,Pahang,Lipis,cash_crops,yellow_sugar_cane,29.4
2017-01-01,Pahang,Lipis,fruit,banana,1974.995
2017-01-01,Pahang,Lipis,fruit,cempedak,0.72716
2017-01-01,Pahang,Lipis,fruit,ciku,0.15151
2017-01-01,Pahang,Lipis,fruit,dokong,0.0
2017-01-01,Pahang,Lipis,fruit,dragon_fruit,0.0
2017-01-01,Pahang,Lipis,fruit,duku,0.0
2017-01-01,Pahang,Lipis,fruit,durian,28.35
2017-01-01,Pahang,Lipis,fruit,guava,1.314
2017-01-01,Pahang,Lipis,fruit,jackfruit,362.372
2017-01-01,Pahang,Lipis,fruit,langsat,0.0
2017-01-01,Pahang,Lipis,fruit,mango,1.512
2017-01-01,Pahang,Lipis,fruit,mangosteen,0.0
2017-01-01,Pahang,Lipis,fruit,papaya,42.91
2017-01-01,Pahang,Lipis,fruit,pineapple,1.52201
2017-01-01,Pahang,Lipis,fruit,pomelo,0.0
2017-01-01,Pahang,Lipis,fruit,pulasan,0.0
2017-01-01,Pahang,Lipis,fruit,rambutan,0.5
2017-01-01,Pahang,Lipis,fruit,salak,94.888
2017-01-01,Pahang,Lipis,fruit,starfruit,2.847
2017-01-01,Pahang,Lipis,fruit,sweet_orange,4.22
2017-01-01,Pahang,Lipis,fruit,watermelon,0.094
2017-01-01,Pahang,Lipis,herbs,basil,0.0
2017-01-01,Pahang,Lipis,herbs,belalai_gajah,0.0
2017-01-01,Pahang,Lipis,herbs,betel_vine,0.0
2017-01-01,Pahang,Lipis,herbs,candle_tree,0.0
2017-01-01,Pahang,Lipis,herbs,cekur,0.4
2017-01-01,Pahang,Lipis,herbs,fragrant_lemon_grass,0.0
2017-01-01,Pahang,Lipis,herbs,great_morinda,0.0
2017-01-01,Pahang,Lipis,herbs,jering,1.8
2017-01-01,Pahang,Lipis,herbs,kaduk,0.0
2017-01-01,Pahang,Lipis,herbs,melada_pahit,0.0
2017-01-01,Pahang,Lipis,herbs,mint,0.0
2017-01-01,Pahang,Lipis,herbs,misai_kucing,0.0
2017-01-01,Pahang,Lipis,herbs,pandan,9.1
2017-01-01,Pahang,Lipis,herbs,pegaga,0.0
2017-01-01,Pahang,Lipis,herbs,petai,19.05638
2017-01-01,Pahang,Lipis,herbs,red_ginger,0.0
2017-01-01,Pahang,Lipis,herbs,swamp_willow_weed,3.6
2017-01-01,Pahang,Lipis,herbs,ulam_raja,0.0
2017-01-01,Pahang,Lipis,industrial_crops,areca_nut,0.0
2017-01-01,Pahang,Lipis,industrial_crops,coconut,222.03204
2017-01-01,Pahang,Lipis,industrial_crops,coffee,0.0
2017-01-01,Pahang,Lipis,industrial_crops,honey_bee,0.4
2017-01-01,Pahang,Lipis,industrial_crops,kelulut_bee,0.3
2017-01-01,Pahang,Lipis,industrial_crops,mushroom,10.418
2017-01-01,Pahang,Lipis,industrial_crops,roselle,0.0
2017-01-01,Pahang,Lipis,industrial_crops,tea,0.0
2017-01-01,Pahang,Lipis,spices,asam_gelugor,0.0
2017-01-01,Pahang,Lipis,spices,calamondin_lime,0.0
2017-01-01,Pahang,Lipis,spices,curry_tree,0.0
2017-01-01,Pahang,Lipis,spices,ginger,19.7373
2017-01-01,Pahang,Lipis,spices,greater_galangal,0.5
2017-01-01,Pahang,Lipis,spices,kaffir_lime,0.0
2017-01-01,Pahang,Lipis,spices,lemon_grass,31.7009
2017-01-01,Pahang,Lipis,spices,lime,1.92255
2017-01-01,Pahang,Lipis,spices,pink_cone_ginger,8.24905
2017-01-01,Pahang,Lipis,spices,turmeric,8.26228
2017-01-01,Pahang,Lipis,spices,water_celery,0.0
2017-01-01,Pahang,Lipis,vegetable,angled_loofah,58.0
2017-01-01,Pahang,Lipis,vegetable,birds_eye_chili,19.14
2017-01-01,Pahang,Lipis,vegetable,bitter_gourd,85.266
2017-01-01,Pahang,Lipis,vegetable,bottle_gourd,14.5
2017-01-01,Pahang,Lipis,vegetable,brinjal,98.615
2017-01-01,Pahang,Lipis,vegetable,cabbage,0.0
2017-01-01,Pahang,Lipis,vegetable,carrot,0.0
2017-01-01,Pahang,Lipis,vegetable,celery,0.0
2017-01-01,Pahang,Lipis,vegetable,chinese_cabbage,0.0
2017-01-01,Pahang,Lipis,vegetable,chinese_chives,0.0
2017-01-01,Pahang,Lipis,vegetable,chinese_kale,0.0
2017-01-01,Pahang,Lipis,vegetable,chinese_spinach,19.64048
2017-01-01,Pahang,Lipis,vegetable,cucumber,269.483
2017-01-01,Pahang,Lipis,vegetable,dwarf_bitter_gourd,8.775
2017-01-01,Pahang,Lipis,vegetable,fourangled_bean,0.0
2017-01-01,Pahang,Lipis,vegetable,french_bean,4.933
2017-01-01,Pahang,Lipis,vegetable,ladys_finger,0.382
2017-01-01,Pahang,Lipis,vegetable,lettuce,0.0
2017-01-01,Pahang,Lipis,vegetable,long_bean,69.812
2017-01-01,Pahang,Lipis,vegetable,mustard,26.90902
2017-01-01,Pahang,Lipis,vegetable,pumpkin,52.578
2017-01-01,Pahang,Lipis,vegetable,radish,0.0
2017-01-01,Pahang,Lipis,vegetable,red_chilli,16.173
2017-01-01,Pahang,Lipis,vegetable,snake_gourd,0.0
2017-01-01,Pahang,Lipis,vegetable,spring_onion,0.0
2017-01-01,Pahang,Lipis,vegetable,sweet_shoot,8.84046
2017-01-01,Pahang,Lipis,vegetable,tomato,0.0
2017-01-01,Pahang,Lipis,vegetable,water_spinach,22.05728
2017-01-01,Pahang,Lipis,vegetable,wax_gourd,0.0
2017-01-01,Pahang,Maran,cash_crops,cassava,432.3
2017-01-01,Pahang,Maran,cash_crops,groundnuts,0.0
2017-01-01,Pahang,Maran,cash_crops,sweet_corn,116.0
2017-01-01,Pahang,Maran,cash_crops,sweet_potato,3.8
2017-01-01,Pahang,Maran,cash_crops,yam,0.0
2017-01-01,Pahang,Maran,cash_crops,yellow_sugar_cane,398.5
2017-01-01,Pahang,Maran,fruit,banana,2133.98
2017-01-01,Pahang,Maran,fruit,cempedak,1.19
2017-01-01,Pahang,Maran,fruit,ciku,9.651
2017-01-01,Pahang,Maran,fruit,dokong,0.319
2017-01-01,Pahang,Maran,fruit,dragon_fruit,0.0
2017-01-01,Pahang,Maran,fruit,duku,0.0
2017-01-01,Pahang,Maran,fruit,durian,87.55
2017-01-01,Pahang,Maran,fruit,guava,10.2
2017-01-01,Pahang,Maran,fruit,jackfruit,408.454
2017-01-01,Pahang,Maran,fruit,langsat,0.0
2017-01-01,Pahang,Maran,fruit,mango,14.75
2017-01-01,Pahang,Maran,fruit,mangosteen,0.28
2017-01-01,Pahang,Maran,fruit,papaya,96.726
2017-01-01,Pahang,Maran,fruit,pineapple,26.793
2017-01-01,Pahang,Maran,fruit,pomelo,0.0
2017-01-01,Pahang,Maran,fruit,pulasan,0.0
2017-01-01,Pahang,Maran,fruit,rambutan,39.91
2017-01-01,Pahang,Maran,fruit,salak,49.142
2017-01-01,Pahang,Maran,fruit,starfruit,0.0
2017-01-01,Pahang,Maran,fruit,sweet_orange,0.36
2017-01-01,Pahang,Maran,fruit,watermelon,1248.5
2017-01-01,Pahang,Maran,herbs,basil,0.0
2017-01-01,Pahang,Maran,herbs,belalai_gajah,0.0
2017-01-01,Pahang,Maran,herbs,betel_vine,0.0
2017-01-01,Pahang,Maran,herbs,candle_tree,0.0
2017-01-01,Pahang,Maran,herbs,cekur,0.0
2017-01-01,Pahang,Maran,herbs,fragrant_lemon_grass,0.0
2017-01-01,Pahang,Maran,herbs,great_morinda,0.0
2017-01-01,Pahang,Maran,herbs,jering,82.1
2017-01-01,Pahang,Maran,herbs,kaduk,0.0
2017-01-01,Pahang,Maran,herbs,melada_pahit,0.0
2017-01-01,Pahang,Maran,herbs,mint,0.0
2017-01-01,Pahang,Maran,herbs,misai_kucing,0.0
2017-01-01,Pahang,Maran,herbs,pandan,7.8
2017-01-01,Pahang,Maran,herbs,pegaga,0.0
2017-01-01,Pahang,Maran,herbs,petai,72.94
2017-01-01,Pahang,Maran,herbs,red_ginger,0.0
2017-01-01,Pahang,Maran,herbs,swamp_willow_weed,380.9
2017-01-01,Pahang,Maran,herbs,ulam_raja,0.0
2017-01-01,Pahang,Maran,industrial_crops,areca_nut,0.0
2017-01-01,Pahang,Maran,industrial_crops,coconut,4621.51
2017-01-01,Pahang,Maran,industrial_crops,coffee,0.0
2017-01-01,Pahang,Maran,industrial_crops,honey_bee,0.0
2017-01-01,Pahang,Maran,industrial_crops,kelulut_bee,0.2
2017-01-01,Pahang,Maran,industrial_crops,mushroom,2.696
2017-01-01,Pahang,Maran,industrial_crops,roselle,0.0
2017-01-01,Pahang,Maran,industrial_crops,tea,0.0
2017-01-01,Pahang,Maran,spices,asam_gelugor,0.3
2017-01-01,Pahang,Maran,spices,calamondin_lime,158.923
2017-01-01,Pahang,Maran,spices,curry_tree,0.0
2017-01-01,Pahang,Maran,spices,ginger,2.2
2017-01-01,Pahang,Maran,spices,greater_galangal,130.383
2017-01-01,Pahang,Maran,spices,kaffir_lime,46.391
2017-01-01,Pahang,Maran,spices,lemon_grass,107.234
2017-01-01,Pahang,Maran,spices,lime,144.197
2017-01-01,Pahang,Maran,spices,pink_cone_ginger,252.441
2017-01-01,Pahang,Maran,spices,turmeric,87.636
2017-01-01,Pahang,Maran,spices,water_celery,0.0
2017-01-01,Pahang,Maran,vegetable,angled_loofah,103.28
2017-01-01,Pahang,Maran,vegetable,birds_eye_chili,53.3585
2017-01-01,Pahang,Maran,vegetable,bitter_gourd,109.77
2017-01-01,Pahang,Maran,vegetable,bottle_gourd,1.4
2017-01-01,Pahang,Maran,vegetable,brinjal,149.82
2017-01-01,Pahang,Maran,vegetable,cabbage,0.0
2017-01-01,Pahang,Maran,vegetable,carrot,0.0
2017-01-01,Pahang,Maran,vegetable,celery,0.0
2017-01-01,Pahang,Maran,vegetable,chinese_cabbage,0.0
2017-01-01,Pahang,Maran,vegetable,chinese_chives,0.0
2017-01-01,Pahang,Maran,vegetable,chinese_kale,0.0
2017-01-01,Pahang,Maran,vegetable,chinese_spinach,39.645
2017-01-01,Pahang,Maran,vegetable,cucumber,319.6
2017-01-01,Pahang,Maran,vegetable,dwarf_bitter_gourd,0.0
2017-01-01,Pahang,Maran,vegetable,fourangled_bean,0.0
2017-01-01,Pahang,Maran,vegetable,french_bean,4.3
2017-01-01,Pahang,Maran,vegetable,ladys_finger,199.05
2017-01-01,Pahang,Maran,vegetable,lettuce,0.0
2017-01-01,Pahang,Maran,vegetable,long_bean,258.905
2017-01-01,Pahang,Maran,vegetable,mustard,33.694
2017-01-01,Pahang,Maran,vegetable,pumpkin,143.9
2017-01-01,Pahang,Maran,vegetable,radish,0.0
2017-01-01,Pahang,Maran,vegetable,red_chilli,90.63
2017-01-01,Pahang,Maran,vegetable,snake_gourd,0.0
2017-01-01,Pahang,Maran,vegetable,spring_onion,0.0
2017-01-01,Pahang,Maran,vegetable,sweet_shoot,1.892
2017-01-01,Pahang,Maran,vegetable,tomato,0.0
2017-01-01,Pahang,Maran,vegetable,water_spinach,45.703
2017-01-01,Pahang,Maran,vegetable,wax_gourd,0.0
2017-01-01,Pahang,Pekan,cash_crops,cassava,18.5
2017-01-01,Pahang,Pekan,cash_crops,groundnuts,0.0
2017-01-01,Pahang,Pekan,cash_crops,sweet_corn,125.4
2017-01-01,Pahang,Pekan,cash_crops,sweet_potato,4.7
2017-01-01,Pahang,Pekan,cash_crops,yam,0.0
2017-01-01,Pahang,Pekan,cash_crops,yellow_sugar_cane,54.8
2017-01-01,Pahang,Pekan,fruit,banana,735.703
2017-01-01,Pahang,Pekan,fruit,cempedak,0.0
2017-01-01,Pahang,Pekan,fruit,ciku,0.0
2017-01-01,Pahang,Pekan,fruit,dokong,0.227
2017-01-01,Pahang,Pekan,fruit,dragon_fruit,0.0
2017-01-01,Pahang,Pekan,fruit,duku,0.0
2017-01-01,Pahang,Pekan,fruit,durian,0.0
2017-01-01,Pahang,Pekan,fruit,guava,21.36
2017-01-01,Pahang,Pekan,fruit,jackfruit,147.585
2017-01-01,Pahang,Pekan,fruit,langsat,0.0
2017-01-01,Pahang,Pekan,fruit,mango,21.725
2017-01-01,Pahang,Pekan,fruit,mangosteen,0.0
2017-01-01,Pahang,Pekan,fruit,papaya,90.15
2017-01-01,Pahang,Pekan,fruit,pineapple,1656.34012
2017-01-01,Pahang,Pekan,fruit,pomelo,0.0
2017-01-01,Pahang,Pekan,fruit,pulasan,0.0
2017-01-01,Pahang,Pekan,fruit,rambutan,0.0
2017-01-01,Pahang,Pekan,fruit,salak,0.0
2017-01-01,Pahang,Pekan,fruit,starfruit,0.0
2017-01-01,Pahang,Pekan,fruit,sweet_orange,1.776
2017-01-01,Pahang,Pekan,fruit,watermelon,1629.25
2017-01-01,Pahang,Pekan,herbs,basil,0.0
2017-01-01,Pahang,Pekan,herbs,belalai_gajah,0.0
2017-01-01,Pahang,Pekan,herbs,betel_vine,0.0
2017-01-01,Pahang,Pekan,herbs,candle_tree,0.0
2017-01-01,Pahang,Pekan,herbs,cekur,0.0
2017-01-01,Pahang,Pekan,herbs,fragrant_lemon_grass,0.162
2017-01-01,Pahang,Pekan,herbs,great_morinda,0.0
2017-01-01,Pahang,Pekan,herbs,jering,0.0
2017-01-01,Pahang,Pekan,herbs,kaduk,0.0
2017-01-01,Pahang,Pekan,herbs,melada_pahit,0.0
2017-01-01,Pahang,Pekan,herbs,mint,0.0
2017-01-01,Pahang,Pekan,herbs,misai_kucing,0.0
2017-01-01,Pahang,Pekan,herbs,pandan,1.1
2017-01-01,Pahang,Pekan,herbs,pegaga,0.0
2017-01-01,Pahang,Pekan,herbs,petai,3.43
2017-01-01,Pahang,Pekan,herbs,red_ginger,0.0
2017-01-01,Pahang,Pekan,herbs,swamp_willow_weed,0.0
2017-01-01,Pahang,Pekan,herbs,ulam_raja,0.0
2017-01-01,Pahang,Pekan,industrial_crops,areca_nut,0.0
2017-01-01,Pahang,Pekan,industrial_crops,coconut,1010.79
2017-01-01,Pahang,Pekan,industrial_crops,coffee,0.0
2017-01-01,Pahang,Pekan,industrial_crops,honey_bee,0.9
2017-01-01,Pahang,Pekan,industrial_crops,kelulut_bee,3.4
2017-01-01,Pahang,Pekan,industrial_crops,mushroom,39.213
2017-01-01,Pahang,Pekan,industrial_crops,roselle,0.0
2017-01-01,Pahang,Pekan,industrial_crops,tea,0.0
2017-01-01,Pahang,Pekan,spices,asam_gelugor,0.0
2017-01-01,Pahang,Pekan,spices,calamondin_lime,2.7
2017-01-01,Pahang,Pekan,spices,curry_tree,0.0
2017-01-01,Pahang,Pekan,spices,ginger,0.0
2017-01-01,Pahang,Pekan,spices,greater_galangal,0.0
2017-01-01,Pahang,Pekan,spices,kaffir_lime,0.0
2017-01-01,Pahang,Pekan,spices,lemon_grass,90.1811
2017-01-01,Pahang,Pekan,spices,lime,14.837
2017-01-01,Pahang,Pekan,spices,pink_cone_ginger,3.892
2017-01-01,Pahang,Pekan,spices,turmeric,6.5922
2017-01-01,Pahang,Pekan,spices,water_celery,0.0
2017-01-01,Pahang,Pekan,vegetable,angled_loofah,140.1
2017-01-01,Pahang,Pekan,vegetable,birds_eye_chili,24.5454
2017-01-01,Pahang,Pekan,vegetable,bitter_gourd,33.4
2017-01-01,Pahang,Pekan,vegetable,bottle_gourd,33.4
2017-01-01,Pahang,Pekan,vegetable,brinjal,84.146
2017-01-01,Pahang,Pekan,vegetable,cabbage,0.0
2017-01-01,Pahang,Pekan,vegetable,carrot,0.0
2017-01-01,Pahang,Pekan,vegetable,celery,0.0
2017-01-01,Pahang,Pekan,vegetable,chinese_cabbage,0.0
2017-01-01,Pahang,Pekan,vegetable,chinese_chives,0.0
